Time (min),Temperature (degC),Weight (mg),Heat Flow (mW),Temperature Difference (degC),Temperature Difference (muV),Sample Purge Flow (mL/min)
3.004166,99.21212,15.6334,-7.579238,-0.8422303,-6.038307,99.99015
3.0125,99.38782,15.63323,-7.573768,-0.8405999,-6.0291,100.015
3.020833,99.56618,15.63313,-7.568326,-0.8389749,-6.01992,99.97366
3.029167,99.7385,15.63296,-7.562869,-0.8373528,-6.010742,100.0017
3.0375,99.92047,15.63268,-7.557422,-0.8357325,-6.00157,100.0218
3.045834,100.0936,15.6324,-7.551924,-0.8341088,-5.99236,100.0058
3.054166,100.2676,15.63217,-7.546625,-0.8325134,-5.983334,99.99637
3.0625,100.4415,15.63192,-7.541148,-0.8309022,-5.974179,100.0126
3.070834,100.6115,15.63162,-7.535641,-0.8292916,-5.965011,99.99018
3.079166,100.79,15.63136,-7.530655,-0.8277455,-5.956287,99.98559
3.0875,100.9639,15.63118,-7.526001,-0.8262375,-5.947831,100.0021
3.095833,101.1364,15.63098,-7.52099,-0.8246931,-5.939096,99.9783
3.104167,101.3108,15.63075,-7.515599,-0.82311,-5.930066,100.0261
3.1125,101.4834,15.63063,-7.51067,-0.821579,-5.921408,100.0149
3.120834,101.6547,15.63063,-7.505771,-0.8200592,-5.912802,99.99408
3.129166,101.83,15.63058,-7.500679,-0.818518,-5.904038,100.01
3.1375,102.0053,15.63047,-7.495019,-0.8169144,-5.894812,100.0016
3.145833,102.1759,15.63036,-7.489106,-0.8152832,-5.885379,99.99116
3.154167,102.3463,15.63028,-7.483562,-0.8136968,-5.876255,99.98824
3.1625,102.5153,15.63012,-7.47788,-0.8120985,-5.867032,100.0149
3.170834,102.6857,15.6299,-7.471841,-0.8104653,-5.857538,99.97109
3.179166,102.8594,15.62974,-7.465854,-0.8088384,-5.84808,100.0285
3.1875,103.0275,15.62964,-7.460362,-0.807271,-5.839039,99.97406
3.195834,103.1976,15.62946,-7.45448,-0.8056634,-5.829691,100.0261
3.204167,103.3692,15.62923,-7.448671,-0.8040649,-5.820401,99.98548
3.2125,103.5379,15.62906,-7.443186,-0.8025076,-5.811394,99.98682
3.220833,103.7094,15.62892,-7.437793,-0.8009631,-5.802466,99.9996
3.229167,103.8759,15.62876,-7.43271,-0.7994575,-5.793804,100.014
3.2375,104.0444,15.62862,-7.427381,-0.7979275,-5.784954,99.9915
3.245834,104.2102,15.62857,-7.42179,-0.7963702,-5.775891,100.033
3.254166,104.3791,15.62854,-7.4165,-0.7948495,-5.767082,99.95632
3.2625,104.544,15.62848,-7.410968,-0.7933064,-5.758096,99.99735
3.270833,104.7128,15.62839,-7.40501,-0.7917175,-5.748765,99.99866
3.279167,104.8754,15.62832,-7.398889,-0.7901148,-5.739317,100.0153
3.2875,105.0444,15.62822,-7.392794,-0.7885181,-5.7299,99.97366
3.295833,105.2136,15.62802,-7.386509,-0.7869019,-5.720332,100.0452
3.304166,105.3808,15.62784,-7.380371,-0.7853053,-5.710891,99.95928
3.3125,105.544,15.62768,-7.37404,-0.78369,-5.701304,100.0128
3.320834,105.7109,15.62746,-7.368079,-0.782119,-5.692024,100.0311
3.329167,105.8756,15.62721,-7.361939,-0.7805286,-5.682598,100.0073
3.3375,106.04,15.62697,-7.355658,-0.7789268,-5.67307,99.98359
3.345833,106.2046,15.62676,-7.349835,-0.7773772,-5.663916,99.98793
3.354167,106.3702,15.62653,-7.344472,-0.7758822,-5.655146,100.0341
3.3625,106.5331,15.62628,-7.33929,-0.7744088,-5.646524,99.95884
3.370834,106.6978,15.62608,-7.334079,-0.7729343,-5.637884,100.0294
3.379166,106.8612,15.62589,-7.328594,-0.7714347,-5.629042,99.98681
3.3875,107.0238,15.62564,-7.32319,-0.7699469,-5.620274,99.98426
3.395833,107.1864,15.62535,-7.317496,-0.7684294,-5.611278,100.0046
3.404167,107.3522,15.62516,-7.311528,-0.766882,-5.602056,100.0027
3.4125,107.5144,15.625,-7.306188,-0.7654084,-5.593359,100.032
3.420833,107.6772,15.62476,-7.300858,-0.7639369,-5.584668,99.97289
3.429166,107.8412,15.62451,-7.295154,-0.7624266,-5.575683,99.99653
3.4375,108.0042,15.6243,-7.28938,-0.7609094,-5.566639,100.0088
3.445834,108.1625,15.62412,-7.283258,-0.7593584,-5.557331,99.99522
3.454167,108.3261,15.62386,-7.277548,-0.757854,-5.548357,100.0062
3.4625,108.4884,15.62359,-7.271753,-0.7563416,-5.539316,99.97332
3.470833,108.65,15.62342,-7.265753,-0.754809,-5.530115,100.0362
3.479167,108.8123,15.62334,-7.260237,-0.7533314,-5.521308,99.99084
3.4875,108.9707,15.6232,-7.254874,-0.7518752,-5.512642,99.99588
3.495834,109.1354,15.62304,-7.249199,-0.7503853,-5.503722,100.0037
3.504166,109.2963,15.62294,-7.243525,-0.7488969,-5.494805,100.0193
3.5125,109.4494,15.62281,-7.23809,-0.7474395,-5.486099,99.99926
3.520833,109.617,15.62264,-7.23231,-0.7459472,-5.477123,99.94762
3.529167,109.7743,15.6225,-7.226432,-0.7444434,-5.46806,100.0289
3.5375,109.9348,15.62239,-7.220076,-0.7428895,-5.458615,100.0264
3.545833,110.0908,15.62224,-7.214188,-0.7413911,-5.449566,99.9522
3.554166,110.2572,15.62198,-7.20869,-0.7399376,-5.440835,100.0011
3.5625,110.4165,15.62167,-7.202719,-0.7384319,-5.431715,100.0383
3.570834,110.5746,15.62137,-7.19665,-0.7369178,-5.422524,99.99098
3.579167,110.7314,15.62103,-7.190669,-0.7354165,-5.413414,100.0266
3.5875,110.8883,15.62069,-7.184603,-0.73391,-5.40425,99.94844
3.595833,111.0508,15.62042,-7.178455,-0.7323938,-5.395012,99.9767
3.604167,111.2116,15.6202,-7.172265,-0.7308734,-5.385735,100.0274
3.6125,111.3665,15.61998,-7.166384,-0.7293913,-5.376726,100.0022
3.620834,111.5234,15.61977,-7.16054,-0.7279162,-5.367756,100.0192
3.629166,111.6874,15.61963,-7.154456,-0.7264132,-5.358579,99.99799
3.6375,111.8463,15.61953,-7.148355,-0.7249103,-5.349392,100.0012
3.645833,112.0054,15.6194,-7.142602,-0.7234488,-5.340498,99.98476
3.654167,112.1625,15.61929,-7.136834,-0.7219861,-5.33159,100.0225
3.6625,112.3202,15.61922,-7.130955,-0.7205128,-5.322594,99.98288
3.670833,112.4792,15.61914,-7.124872,-0.7190179,-5.31343,99.96118
3.679166,112.6332,15.61893,-7.119215,-0.7175728,-5.304625,100.0332
3.6875,112.7888,15.61866,-7.113811,-0.7161602,-5.296042,100.0049
3.695834,112.9435,15.61845,-7.108288,-0.7147362,-5.287366,100.0065
3.704167,113.1029,15.61821,-7.102676,-0.7133034,-5.278618,100.0334
3.7125,113.2602,15.61791,-7.096982,-0.7118645,-5.269812,99.98449
3.720833,113.4146,15.61764,-7.091194,-0.7104176,-5.260938,99.98419
3.729167,113.5709,15.61739,-7.085356,-0.7089694,-5.252039,99.98156
3.7375,113.7314,15.61712,-7.07943,-0.7075121,-5.243066,99.99048
3.745834,113.8857,15.61681,-7.073484,-0.7060542,-5.234081,100.0342
3.754166,114.0423,15.61656,-7.067588,-0.7046034,-5.225137,99.97553
3.7625,114.1978,15.6164,-7.061549,-0.7031382,-5.21608,99.9915
3.770833,114.3544,15.61624,-7.055511,-0.7016738,-5.207022,100.0317
3.779167,114.505,15.61603,-7.049419,-0.7002058,-5.197928,99.97665
3.7875,114.6694,15.61585,-7.043738,-0.6987826,-5.18916,99.9878
3.795833,114.8205,15.61572,-7.038125,-0.6973689,-5.180454,100.0123
3.804166,114.9761,15.6156,-7.032289,-0.6959332,-5.171572,100.0234
3.8125,115.1315,15.61546,-7.02647,-0.6945007,-5.162708,99.98151
3.820834,115.286,15.6153,-7.020612,-0.6930669,-5.153822,99.99941
3.829167,115.4471,15.61514,-7.01479,-0.6916358,-5.144953,100.0102
3.8375,115.5981,15.61492,-7.008929,-0.6902032,-5.136062,100.0093
3.845833,115.7546,15.61461,-7.002978,-0.6887632,-5.127105,100.0066
3.854167,115.917,15.61431,-6.997188,-0.6873382,-5.11826,100.0079
3.8625,116.0676,15.61411,-6.99131,-0.685905,-5.109346,99.97462
3.870834,116.2221,15.61404,-6.985159,-0.6844444,-5.100218,99.97876
3.879166,116.3761,15.61393,-6.979102,-0.6829993,-5.091182,100.0312
3.8875,116.5331,15.61382,-6.973056,-0.6815568,-5.082146,99.97032
3.895833,116.6876,15.61376,-6.96691,-0.6801056,-5.073026,100.0027
3.904167,116.8448,15.61373,-6.960934,-0.6786759,-5.064042,100.0103
3.9125,116.9989,15.61372,-6.954775,-0.677231,-5.05492,100.022
3.920833,117.1574,15.61378,-6.948408,-0.6757657,-5.045624,100.0032
3.929166,117.3084,15.61385,-6.941938,-0.6742919,-5.036244,99.94776
3.9375,117.4659,15.61391,-6.935249,-0.6728008,-5.026704,100.0469
3.945834,117.6218,15.61384,-6.928485,-0.6713025,-5.017094,99.99125
3.954167,117.7766,15.61364,-6.922058,-0.6698441,-5.007761,99.98184
3.9625,117.9305,15.61346,-6.91587,-0.6684128,-4.998618,100.0109
3.970833,118.0834,15.61324,-6.910045,-0.6670228,-4.989776,100.0042
3.979167,118.2356,15.61298,-6.904611,-0.6656776,-4.98126,100.0103
3.9875,118.3952,15.61272,-6.898974,-0.664311,-4.972576,99.95562
3.995834,118.5516,15.61242,-6.893168,-0.6629269,-4.963756,100.0612
4.004166,118.7049,15.61206,-6.888086,-0.661623,-4.955528,99.98784
4.0125,118.861,15.61171,-6.883457,-0.660368,-4.947663,99.97784
4.020834,119.0105,15.6114,-6.878974,-0.6591309,-4.939924,99.99292
4.029167,119.1688,15.61108,-6.874831,-0.6579334,-4.93247,100.001
4.0375,119.3256,15.61072,-6.87042,-0.6567058,-4.92479,100.0039
4.045833,119.4766,15.61041,-6.865711,-0.655447,-4.91687,100.0346
4.054167,119.6332,15.61018,-6.861141,-0.6542041,-4.909062,99.99598
4.0625,119.7866,15.60992,-6.856368,-0.6529389,-4.901085,99.95901
4.070833,119.9439,15.60961,-6.851888,-0.6517076,-4.893353,99.99744
4.079167,120.1003,15.60934,-6.847761,-0.6505142,-4.885902,99.99741
4.0875,120.2566,15.60916,-6.843331,-0.649289,-4.878204,99.98972
4.095833,120.4063,15.60896,-6.838676,-0.6480412,-4.870331,100.0507
4.104166,120.5668,15.60874,-6.83393,-0.6467838,-4.86238,99.99009
4.1125,120.7204,15.60854,-6.829514,-0.6455598,-4.854682,99.96516
4.120834,120.8766,15.60837,-6.82529,-0.6443603,-4.847154,100.0194
4.129166,121.0284,15.60811,-6.821048,-0.6431586,-4.839609,100.0287
4.1375,121.186,15.60776,-6.816757,-0.641952,-4.83202,99.97916
4.145834,121.3383,15.60746,-6.812524,-0.6407532,-4.824484,100.0134
4.154167,121.4956,15.60717,-6.808072,-0.639531,-4.816765,99.97744
4.1625,121.6491,15.60684,-6.80427,-0.6383814,-4.809586,99.94454
4.170833,121.808,15.60651,-6.800779,-0.6372654,-4.802656,100.0595
4.179167,121.9618,15.60621,-6.797459,-0.6361668,-4.795854,100.0171
4.1875,122.1146,15.60588,-6.794048,-0.6350605,-4.788987,99.97116
4.195833,122.2716,15.6055,-6.790444,-0.6339352,-4.78197,100.0118
4.204167,122.427,15.60515,-6.786716,-0.6327967,-4.774848,99.99269
4.2125,122.5813,15.60494,-6.78323,-0.6316847,-4.767922,99.97418
4.220833,122.7378,15.60477,-6.77959,-0.6305567,-4.760869,100.0464
4.229166,122.894,15.60457,-6.776397,-0.6294766,-4.754176,99.96181
4.2375,123.0498,15.6044,-6.773192,-0.6283955,-4.74747,100.0256
4.245834,123.2052,15.6043,-6.769802,-0.627295,-4.740612,100.0034
4.254166,123.3627,15.60418,-6.76631,-0.6261846,-4.733675,100.0282
4.2625,123.5177,15.60401,-6.762674,-0.6250597,-4.726622,99.95099
4.270834,123.6703,15.60387,-6.759481,-0.6239825,-4.719926,100.0011
4.279167,123.8248,15.60378,-6.756168,-0.6228938,-4.713137,100.0435
4.2875,123.9886,15.60363,-6.75275,-0.6217926,-4.70625,99.98219
4.295833,124.1442,15.6034,-6.749509,-0.62071,-4.699502,100.0313
4.304167,124.2986,15.60318,-6.746216,-0.6196228,-4.692714,99.99331
4.3125,124.4497,15.60299,-6.742388,-0.6184792,-4.685492,99.97691
4.320833,124.6112,15.60275,-6.738704,-0.6173522,-4.67839,100.0236
4.329167,124.7635,15.60244,-6.734959,-0.6162202,-4.671244,99.97382
4.3375,124.9222,15.60212,-6.73165,-0.6151347,-4.664446,99.97491
4.345833,125.0794,15.60181,-6.728187,-0.6140325,-4.65752,100.0388
4.354166,125.2358,15.60145,-6.724628,-0.6129194,-4.650506,99.97822
4.3625,125.3942,15.60106,-6.721222,-0.6118231,-4.643618,100.007
4.370834,125.5533,15.60075,-6.717895,-0.6107354,-4.636788,100.013
4.379166,125.7062,15.60046,-6.714551,-0.6096484,-4.629956,99.9877
4.3875,125.8688,15.60011,-6.710912,-0.6085283,-4.622872,99.97919
4.395834,126.0224,15.59974,-6.707322,-0.6074132,-4.61582,100.016
4.404167,126.1817,15.59949,-6.703931,-0.6063208,-4.608937,100.0031
4.4125,126.3357,15.59936,-6.700374,-0.6052093,-4.601906,100.0103
4.420833,126.4962,15.59921,-6.69637,-0.6040512,-4.594516,99.98626
4.429167,126.6535,15.59907,-6.692456,-0.6029028,-4.587194,99.97908
4.4375,126.8104,15.59898,-6.688797,-0.6017822,-4.580078,100.0645
4.445833,126.9682,15.59889,-6.685444,-0.6006949,-4.573213,99.96121
4.454167,127.1269,15.59868,-6.681905,-0.5995892,-4.566201,100.0013
4.4625,127.284,15.59846,-6.678234,-0.5984688,-4.559074,99.98982
4.470833,127.4388,15.5983,-6.675058,-0.5974033,-4.552356,100.0112
4.479166,127.5998,15.59813,-6.67199,-0.5963508,-4.545731,100.0016
4.4875,127.7587,15.59784,-6.668842,-0.595287,-4.539022,100.0269
4.495834,127.9184,15.59751,-6.665999,-0.5942566,-4.532562,99.95871
4.504166,128.08,15.59724,-6.663253,-0.5932352,-4.52617,99.99868
4.5125,128.235,15.59698,-6.66052,-0.592217,-4.519794,100.005
4.520834,128.3959,15.5967,-6.657859,-0.5912068,-4.513476,99.97845
4.529167,128.5578,15.59646,-6.65504,-0.5901775,-4.507012,100.03
4.5375,128.7108,15.59634,-6.652522,-0.5891824,-4.500803,99.99839
4.545833,128.8695,15.59622,-6.649738,-0.5881604,-4.49438,99.98582
4.554167,129.0298,15.59606,-6.646957,-0.587138,-4.487954,99.98934
4.5625,129.1888,15.59591,-6.644253,-0.586122,-4.481576,100.0379
4.570833,129.3497,15.59578,-6.641692,-0.585124,-4.475326,99.99861
4.579167,129.507,15.59553,-6.638976,-0.5841099,-4.46895,99.97441
4.5875,129.6663,15.5952,-6.636438,-0.5831161,-4.462721,100.0133
4.595833,129.8284,15.5949,-6.634284,-0.5821632,-4.456803,100.0029
4.604166,129.992,15.59465,-6.631025,-0.5810902,-4.449967,99.99882
4.6125,130.1502,15.59441,-6.627794,-0.5800229,-4.443164,99.99734
4.620834,130.3109,15.59416,-6.624853,-0.5789844,-4.436585,100.0191
4.629166,130.47,15.59391,-6.622512,-0.57801,-4.43049,99.97249
4.6375,130.6324,15.59365,-6.620078,-0.5770252,-4.424313,99.97234
4.645834,130.7926,15.59334,-6.61732,-0.576006,-4.41787,100.077
4.654167,130.9528,15.59304,-6.614705,-0.5750032,-4.411546,99.94106
4.6625,131.1169,15.59282,-6.612295,-0.5740205,-4.405375,100.0339
4.670833,131.28,15.59265,-6.609484,-0.5729938,-4.398868,99.98828
4.679167,131.4374,15.59239,-6.606372,-0.571937,-4.39212,99.99962
4.6875,131.5979,15.59212,-6.603676,-0.570927,-4.385724,99.97572
4.695833,131.7579,15.59188,-6.601175,-0.5699372,-4.37948,100.0031
4.704167,131.9221,15.59162,-6.598435,-0.5689224,-4.373039,99.98351
4.7125,132.0845,15.59132,-6.595076,-0.567841,-4.366086,100.0148
4.720833,132.2448,15.59104,-6.591832,-0.5667729,-4.359227,100.0056
4.729166,132.405,15.59083,-6.589135,-0.5657642,-4.35282,99.99884
4.7375,132.5687,15.59063,-6.586392,-0.5647491,-4.346363,100.0255
4.745834,132.7281,15.59036,-6.583514,-0.563722,-4.339806,99.96637
4.754166,132.8977,15.59009,-6.580831,-0.5627152,-4.3334,100.0373
4.7625,133.0563,15.58988,-6.578415,-0.5617361,-4.327207,99.98974
4.770834,133.2194,15.58966,-6.57615,-0.560772,-4.321127,99.98819
4.779167,133.3816,15.58934,-6.573821,-0.5598012,-4.314992,100.0201
4.7875,133.5456,15.58902,-6.571288,-0.55881,-4.308694,99.95851
4.795833,133.7091,15.58879,-6.56917,-0.5578622,-4.302726,100.0063
4.804167,133.872,15.58856,-6.567062,-0.556915,-4.296762,100.0155
4.8125,134.0334,15.58832,-6.564532,-0.5559235,-4.290451,100.0018
4.820833,134.2008,15.5881,-6.561759,-0.5549072,-4.283944,99.99624
4.829167,134.3598,15.58794,-6.558988,-0.5538899,-4.277428,100.0088
4.8375,134.5234,15.58776,-6.55624,-0.552878,-4.270944,100.0156
4.845833,134.6894,15.58753,-6.55355,-0.5518717,-4.264502,99.99658
4.854166,134.8525,15.58733,-6.551174,-0.5508976,-4.258305,99.98201
4.8625,135.0168,15.58714,-6.54879,-0.5499234,-4.252105,100.0021
4.870834,135.1831,15.5869,-6.547036,-0.5490146,-4.246406,100.0576
4.879166,135.3479,15.58659,-6.544903,-0.5480669,-4.2404,99.94549
4.8875,135.5155,15.58631,-6.542691,-0.5471118,-4.23432,99.98553
4.895834,135.6764,15.58606,-6.54031,-0.54614,-4.2281,100.002
4.904167,135.8426,15.58578,-6.538003,-0.5451784,-4.22194,100.0154
4.9125,136.0069,15.58552,-6.535782,-0.5442271,-4.215846,100.0069
4.920833,136.1762,15.58528,-6.533546,-0.5432744,-4.209728,99.97082
4.929167,136.3364,15.58505,-6.5309,-0.5422804,-4.203274,100.04
4.9375,136.5053,15.58478,-6.528222,-0.5412861,-4.1968,99.95781
4.945833,136.6715,15.58453,-6.525451,-0.5402816,-4.190237,100.0267
4.954167,136.8312,15.58438,-6.522002,-0.5392105,-4.183135,99.97401
4.9625,137.0002,15.58424,-6.519151,-0.5382032,-4.176518,100.012
4.970833,137.1649,15.58401,-6.516332,-0.5372004,-4.16993,100.0285
4.979166,137.3322,15.58374,-6.513867,-0.5362344,-4.163623,99.97911
4.9875,137.4982,15.58348,-6.51158,-0.5352856,-4.15745,100.0044
4.995834,137.662,15.5831,-6.509093,-0.5343181,-4.151122,100.0077
5.004166,137.8308,15.58264,-6.50666,-0.5333562,-4.144838,100.0015
5.0125,137.9999,15.58226,-6.504576,-0.5324301,-4.138828,99.95785
5.020834,138.1674,15.58198,-6.502239,-0.5314768,-4.132605,100.0344
5.029167,138.3337,15.58173,-6.50003,-0.5305374,-4.126485,99.9984
5.0375,138.4972,15.58143,-6.498,-0.5296164,-4.120508,100.0051
5.045833,138.6661,15.58114,-6.495995,-0.528698,-4.114545,99.99626
5.054167,138.837,15.58094,-6.494101,-0.5277905,-4.108666,99.96412
5.0625,139.0006,15.58074,-6.492217,-0.5268844,-4.102794,100.0103
5.070833,139.167,15.58053,-6.490132,-0.525959,-4.096766,100.0208
5.079167,139.3324,15.58044,-6.487831,-0.525011,-4.090558,99.97892
5.0875,139.5011,15.58039,-6.485731,-0.524084,-4.084511,100.0121
5.095833,139.6712,15.58025,-6.48348,-0.5231416,-4.07834,99.99659
5.104166,139.8374,15.58003,-6.481552,-0.5222343,-4.072436,100.0139
5.1125,140.0107,15.5798,-6.479071,-0.5212683,-4.066073,99.99545
5.120834,140.1782,15.57959,-6.477008,-0.5203438,-4.060034,99.98964
5.129166,140.3445,15.57933,-6.474682,-0.5193932,-4.053787,99.98812
5.1375,140.5114,15.57899,-6.472165,-0.5184252,-4.047395,100.0329
5.145834,140.6854,15.57871,-6.46955,-0.5174453,-4.04091,99.97411
5.154167,140.8492,15.57846,-6.467213,-0.5164936,-4.034644,100.0286
5.1625,141.0175,15.57818,-6.465503,-0.5156074,-4.028886,99.95492
5.170833,141.1862,15.57791,-6.463574,-0.5146984,-4.022944,100.0382
5.179167,141.3536,15.57766,-6.461882,-0.5138162,-4.017208,99.94384
5.1875,141.5244,15.57736,-6.459985,-0.5129124,-4.0113,100.0544
5.195833,141.6937,15.57695,-6.45827,-0.5120282,-4.00554,100.0093
5.204167,141.8661,15.5765,-6.45654,-0.5111435,-3.999771,99.99006
5.2125,142.036,15.5762,-6.45489,-0.5102653,-3.994054,99.97925
5.220833,142.2034,15.576,-6.45288,-0.5093492,-3.988037,100.0096
5.229166,142.3743,15.5758,-6.451032,-0.5084519,-3.98216,99.99001
5.2375,142.5434,15.57558,-6.449518,-0.5075886,-3.976546,99.99331
5.245834,142.7122,15.57537,-6.447512,-0.5066746,-3.970532,99.98075
5.254166,142.8832,15.57517,-6.445391,-0.5057484,-3.964422,100.0734
5.2625,143.0525,15.57496,-6.443182,-0.504813,-3.958234,99.96793
5.270834,143.2236,15.57477,-6.440724,-0.503851,-3.951837,99.97472
5.279168,143.393,15.57461,-6.438574,-0.5029226,-3.945696,100.0336
5.2875,143.5674,15.57442,-6.436268,-0.5019778,-3.939424,99.98828
5.295832,143.7345,15.57418,-6.434028,-0.501041,-3.933211,99.99199
5.304168,143.9027,15.57389,-6.432405,-0.500169,-3.9275,100.024
5.3125,144.0796,15.57359,-6.430832,-0.4993012,-3.921821,99.98409
5.320832,144.2531,15.57327,-6.428496,-0.4983534,-3.915512,100.0187
5.329168,144.4238,15.57293,-6.426352,-0.4974244,-3.90935,99.95453
5.3375,144.5942,15.57264,-6.424301,-0.4965059,-3.903264,100.0062
5.345832,144.767,15.57239,-6.421972,-0.4955586,-3.896949,100.0372
5.354166,144.9358,15.57211,-6.420068,-0.4946556,-3.890978,99.98711
5.3625,145.1112,15.57186,-6.418391,-0.493776,-3.885188,99.98818
5.370834,145.2791,15.5717,-6.4167,-0.4928955,-3.879388,100.0124
5.379166,145.4516,15.57156,-6.41446,-0.4919593,-3.873144,99.98243
5.3875,145.6204,15.57135,-6.412146,-0.4910144,-3.866829,99.99306
5.395834,145.795,15.5711,-6.409834,-0.490072,-3.860528,99.99341
5.404168,145.9688,15.5709,-6.407671,-0.4891458,-3.854348,99.9883
5.4125,146.1417,15.57075,-6.405466,-0.4882148,-3.848129,100.015
5.420832,146.3142,15.57056,-6.40349,-0.4873078,-3.842095,100.0324
5.429168,146.4875,15.57034,-6.40144,-0.486393,-3.835996,99.99712
5.4375,146.6586,15.57013,-6.399195,-0.4854584,-3.829737,100.0024
5.445832,146.8294,15.56988,-6.396797,-0.484509,-3.823356,100.0257
5.454168,147.0032,15.56954,-6.394217,-0.4835413,-3.816828,99.97141
5.4625,147.1791,15.56921,-6.392168,-0.4826268,-3.810718,99.99915
5.470832,147.3505,15.56894,-6.390264,-0.4817278,-3.804726,100.0166
5.479166,147.5263,15.56866,-6.388194,-0.4808103,-3.798587,99.96992
5.4875,147.6941,15.56833,-6.386395,-0.4799226,-3.792677,100.0093
5.495834,147.8703,15.56798,-6.384516,-0.4790284,-3.78671,100.0144
5.504166,148.0398,15.56766,-6.382451,-0.4781156,-3.78059,100.0196
5.5125,148.2183,15.56733,-6.380532,-0.4772176,-3.774586,99.97129
5.520834,148.3869,15.56699,-6.378488,-0.4763074,-3.768479,99.97994
5.529168,148.5591,15.56676,-6.376446,-0.475398,-3.762376,100.0082
5.5375,148.7341,15.56664,-6.37468,-0.4745169,-3.756493,100.0348
5.545832,148.909,15.56648,-6.372618,-0.4736068,-3.750375,99.98697
5.554168,149.0819,15.56628,-6.370211,-0.4726612,-3.743972,100.0009
5.5625,149.256,15.56611,-6.368184,-0.4717559,-3.737884,99.98859
5.570832,149.4268,15.56592,-6.365918,-0.4708266,-3.731602,99.99453
5.579168,149.6032,15.56569,-6.363915,-0.4699239,-3.725528,100.0125
5.5875,149.7792,15.56547,-6.361642,-0.468992,-3.71922,99.99656
5.595832,149.9505,15.56526,-6.359566,-0.4680824,-3.713082,100.0139
5.604166,150.1244,15.56506,-6.358012,-0.4672267,-3.70737,99.98126
5.6125,150.3,15.56483,-6.355987,-0.4663224,-3.701267,99.96489
5.620834,150.4736,15.56454,-6.35376,-0.4653968,-3.694994,100.0487
5.629166,150.6464,15.56425,-6.35203,-0.4645237,-3.689132,99.97464
5.6375,150.82,15.56392,-6.350265,-0.4636489,-3.68325,100.0196
5.645834,150.9964,15.56356,-6.34831,-0.4627535,-3.677203,99.97895
5.654168,151.1687,15.56323,-6.346606,-0.4618836,-3.671356,99.99169
5.6625,151.3448,15.56296,-6.344475,-0.4609712,-3.665165,100.0406
5.670832,151.5204,15.56266,-6.342518,-0.460078,-3.65912,99.99231
5.679168,151.6936,15.56234,-6.34062,-0.4591904,-3.65312,100.0202
5.6875,151.8678,15.56206,-6.338554,-0.4582854,-3.646978,99.97508
5.695832,152.0421,15.56177,-6.336902,-0.457424,-3.641176,99.99661
5.704168,152.2164,15.56144,-6.335474,-0.4565872,-3.635564,100.0127
5.7125,152.3921,15.5611,-6.333486,-0.455692,-3.629488,99.97996
5.720832,152.5658,15.56084,-6.3317,-0.4548172,-3.62357,100.0211
5.729166,152.7378,15.56062,-6.330093,-0.4539632,-3.61781,99.99168
